interview__key,interview__id,ip1,localite,structure,code_ppsp,intitule_ppsp,code_agent,code_interaction,qu1,qu2,qu3,qu4,qu5,qu6,qu7,qu8,qu9,qu10
00000002851,00000000000000000000002851,IP2851,Localite9,Structure11,312,PPSP_312,12,2851,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000002852,00000000000000000000002852,IP2852,Localite4,Structure4,661,PPSP_661,20,2852,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002853,00000000000000000000002853,IP2853,Localite6,Structure12,952,PPSP_952,16,2853,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002854,00000000000000000000002854,IP2854,Localite2,Structure20,805,PPSP_805,25,2854,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Non
00000002855,00000000000000000000002855,IP2855,Localite5,Structure17,173,PPSP_173,19,2855,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000002856,00000000000000000000002856,IP2856,Localite7,Structure6,678,PPSP_678,15,2856,Non,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000002857,00000000000000000000002857,IP2857,Localite8,Structure15,176,PPSP_176,2,2857,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002858,00000000000000000000002858,IP2858,Localite6,Structure3,744,PPSP_744,23,2858,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000002859,00000000000000000000002859,IP2859,Localite10,Structure16,863,PPSP_863,19,2859,Oui,Oui,Non,Oui,Oui,Parfois,Oui,Non,Oui,Non
00000002860,00000000000000000000002860,IP2860,Localite10,Structure3,32,PPSP_32,18,2860,Non,Oui,Oui,Oui,Non,Parfois,Oui,Non,Non,Oui
00000002861,00000000000000000000002861,IP2861,Localite7,Structure19,933,PPSP_933,16,2861,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002862,00000000000000000000002862,IP2862,Localite4,Structure9,240,PPSP_240,20,2862,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002863,00000000000000000000002863,IP2863,Localite6,Structure16,921,PPSP_921,11,2863,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Non
00000002864,00000000000000000000002864,IP2864,Localite1,Structure1,852,PPSP_852,8,2864,Oui,Oui,Non,Oui,Non,Parfois,Non,Non,Oui,Non
00000002865,00000000000000000000002865,IP2865,Localite9,Structure16,937,PPSP_937,8,2865,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000002866,00000000000000000000002866,IP2866,Localite9,Structure5,436,PPSP_436,4,2866,Non,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Non
00000002867,00000000000000000000002867,IP2867,Localite7,Structure12,464,PPSP_464,21,2867,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Oui
00000002868,00000000000000000000002868,IP2868,Localite1,Structure15,365,PPSP_365,12,2868,Oui,Oui,Pas applicable,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000002869,00000000000000000000002869,IP2869,Localite10,Structure13,245,PPSP_245,7,2869,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000002870,00000000000000000000002870,IP2870,Localite5,Structure13,625,PPSP_625,17,2870,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000002871,00000000000000000000002871,IP2871,Localite4,Structure18,1,PPSP_1,19,2871,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002872,00000000000000000000002872,IP2872,Localite6,Structure4,76,PPSP_76,25,2872,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000002873,00000000000000000000002873,IP2873,Localite5,Structure13,681,PPSP_681,13,2873,Oui,Oui,Non,Non,Non,Parfois,Oui,Non,Non,Non
00000002874,00000000000000000000002874,IP2874,Localite3,Structure17,523,PPSP_523,16,2874,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002875,00000000000000000000002875,IP2875,Localite8,Structure8,396,PPSP_396,24,2875,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui
00000002876,00000000000000000000002876,IP2876,Localite3,Structure16,917,PPSP_917,12,2876,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Oui
00000002877,00000000000000000000002877,IP2877,Localite4,Structure9,970,PPSP_970,20,2877,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Non
00000002878,00000000000000000000002878,IP2878,Localite6,Structure3,346,PPSP_346,15,2878,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002879,00000000000000000000002879,IP2879,Localite10,Structure1,470,PPSP_470,24,2879,Non,Non,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000002880,00000000000000000000002880,IP2880,Localite10,Structure12,255,PPSP_255,22,2880,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002881,00000000000000000000002881,IP2881,Localite8,Structure10,925,PPSP_925,9,2881,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002882,00000000000000000000002882,IP2882,Localite5,Structure12,773,PPSP_773,21,2882,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui
00000002883,00000000000000000000002883,IP2883,Localite7,Structure3,427,PPSP_427,1,2883,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui
00000002884,00000000000000000000002884,IP2884,Localite10,Structure17,263,PPSP_263,11,2884,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002885,00000000000000000000002885,IP2885,Localite9,Structure8,634,PPSP_634,23,2885,Oui,Oui,Pas applicable,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002886,00000000000000000000002886,IP2886,Localite2,Structure11,968,PPSP_968,7,2886,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Oui,Oui,Non
00000002887,00000000000000000000002887,IP2887,Localite8,Structure5,286,PPSP_286,3,2887,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non
00000002888,00000000000000000000002888,IP2888,Localite3,Structure11,329,PPSP_329,14,2888,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Non,Oui
00000002889,00000000000000000000002889,IP2889,Localite3,Structure11,397,PPSP_397,21,2889,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Non
00000002890,00000000000000000000002890,IP2890,Localite6,Structure11,74,PPSP_74,3,2890,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui
00000002891,00000000000000000000002891,IP2891,Localite7,Structure14,941,PPSP_941,17,2891,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002892,00000000000000000000002892,IP2892,Localite5,Structure14,372,PPSP_372,1,2892,Oui,Oui,Pas applicable,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002893,00000000000000000000002893,IP2893,Localite9,Structure17,729,PPSP_729,6,2893,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002894,00000000000000000000002894,IP2894,Localite6,Structure8,391,PPSP_391,11,2894,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000002895,00000000000000000000002895,IP2895,Localite6,Structure5,623,PPSP_623,19,2895,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000002896,00000000000000000000002896,IP2896,Localite6,Structure13,689,PPSP_689,20,2896,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002897,00000000000000000000002897,IP2897,Localite2,Structure5,317,PPSP_317,3,2897,Non,Non,Non,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000002898,00000000000000000000002898,IP2898,Localite5,Structure16,188,PPSP_188,14,2898,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002899,00000000000000000000002899,IP2899,Localite1,Structure1,96,PPSP_96,10,2899,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non
00000002900,00000000000000000000002900,IP2900,Localite6,Structure17,395,PPSP_395,7,2900,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000002901,00000000000000000000002901,IP2901,Localite3,Structure20,749,PPSP_749,6,2901,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui
00000002902,00000000000000000000002902,IP2902,Localite6,Structure15,894,PPSP_894,4,2902,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non
00000002903,00000000000000000000002903,IP2903,Localite6,Structure18,844,PPSP_844,23,2903,Oui,Oui,Pas applicable,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002904,00000000000000000000002904,IP2904,Localite1,Structure15,953,PPSP_953,8,2904,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Non
00000002905,00000000000000000000002905,IP2905,Localite5,Structure6,240,PPSP_240,8,2905,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002906,00000000000000000000002906,IP2906,Localite7,Structure18,310,PPSP_310,21,2906,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000002907,00000000000000000000002907,IP2907,Localite7,Structure8,164,PPSP_164,9,2907,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000002908,00000000000000000000002908,IP2908,Localite10,Structure19,743,PPSP_743,23,2908,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002909,00000000000000000000002909,IP2909,Localite10,Structure14,466,PPSP_466,12,2909,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000002910,00000000000000000000002910,IP2910,Localite10,Structure2,179,PPSP_179,19,2910,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Oui
00000002911,00000000000000000000002911,IP2911,Localite10,Structure13,445,PPSP_445,7,2911,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002912,00000000000000000000002912,IP2912,Localite10,Structure14,953,PPSP_953,2,2912,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Non
00000002913,00000000000000000000002913,IP2913,Localite6,Structure1,52,PPSP_52,6,2913,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non
00000002914,00000000000000000000002914,IP2914,Localite10,Structure14,772,PPSP_772,14,2914,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non
00000002915,00000000000000000000002915,IP2915,Localite3,Structure6,306,PPSP_306,13,2915,Oui,Oui,Non,Oui,Non,Parfois,Oui,Non,Oui,Oui
00000002916,00000000000000000000002916,IP2916,Localite10,Structure14,700,PPSP_700,7,2916,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000002917,00000000000000000000002917,IP2917,Localite4,Structure2,288,PPSP_288,5,2917,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Oui
00000002918,00000000000000000000002918,IP2918,Localite10,Structure7,241,PPSP_241,20,2918,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002919,00000000000000000000002919,IP2919,Localite6,Structure6,648,PPSP_648,20,2919,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Oui
00000002920,00000000000000000000002920,IP2920,Localite4,Structure18,895,PPSP_895,2,2920,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002921,00000000000000000000002921,IP2921,Localite10,Structure8,528,PPSP_528,25,2921,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000002922,00000000000000000000002922,IP2922,Localite3,Structure19,971,PPSP_971,23,2922,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Non
00000002923,00000000000000000000002923,IP2923,Localite7,Structure2,201,PPSP_201,2,2923,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui
00000002924,00000000000000000000002924,IP2924,Localite3,Structure20,404,PPSP_404,6,2924,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui
00000002925,00000000000000000000002925,IP2925,Localite10,Structure6,15,PPSP_15,2,2925,Non,Non,Pas applicable,Oui,Non,Oui,Non,Non,Oui,Non
00000002926,00000000000000000000002926,IP2926,Localite10,Structure15,561,PPSP_561,8,2926,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000002927,00000000000000000000002927,IP2927,Localite1,Structure14,384,PPSP_384,9,2927,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Oui
00000002928,00000000000000000000002928,IP2928,Localite9,Structure3,487,PPSP_487,22,2928,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non
00000002929,00000000000000000000002929,IP2929,Localite5,Structure4,312,PPSP_312,18,2929,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Non,Non
00000002930,00000000000000000000002930,IP2930,Localite7,Structure1,396,PPSP_396,23,2930,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002931,00000000000000000000002931,IP2931,Localite6,Structure13,504,PPSP_504,22,2931,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000002932,00000000000000000000002932,IP2932,Localite4,Structure1,561,PPSP_561,20,2932,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002933,00000000000000000000002933,IP2933,Localite4,Structure6,146,PPSP_146,23,2933,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002934,00000000000000000000002934,IP2934,Localite6,Structure8,1,PPSP_1,8,2934,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui
00000002935,00000000000000000000002935,IP2935,Localite1,Structure12,977,PPSP_977,15,2935,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002936,00000000000000000000002936,IP2936,Localite10,Structure15,116,PPSP_116,13,2936,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002937,00000000000000000000002937,IP2937,Localite9,Structure5,513,PPSP_513,2,2937,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui
00000002938,00000000000000000000002938,IP2938,Localite6,Structure6,248,PPSP_248,20,2938,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002939,00000000000000000000002939,IP2939,Localite6,Structure14,691,PPSP_691,22,2939,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002940,00000000000000000000002940,IP2940,Localite9,Structure2,768,PPSP_768,12,2940,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002941,00000000000000000000002941,IP2941,Localite10,Structure15,981,PPSP_981,18,2941,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui
00000002942,00000000000000000000002942,IP2942,Localite6,Structure4,667,PPSP_667,2,2942,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000002943,00000000000000000000002943,IP2943,Localite3,Structure16,575,PPSP_575,7,2943,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui,Oui
00000002944,00000000000000000000002944,IP2944,Localite10,Structure14,30,PPSP_30,8,2944,Oui,Oui,Pas applicable,Oui,Non,Oui,Non,Oui,Non,Oui
00000002945,00000000000000000000002945,IP2945,Localite10,Structure2,964,PPSP_964,8,2945,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002946,00000000000000000000002946,IP2946,Localite10,Structure4,825,PPSP_825,3,2946,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002947,00000000000000000000002947,IP2947,Localite4,Structure15,746,PPSP_746,1,2947,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002948,00000000000000000000002948,IP2948,Localite1,Structure3,48,PPSP_48,20,2948,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002949,00000000000000000000002949,IP2949,Localite6,Structure19,62,PPSP_62,19,2949,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Non
00000002950,00000000000000000000002950,IP2950,Localite9,Structure12,164,PPSP_164,25,2950,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002951,00000000000000000000002951,IP2951,Localite8,Structure7,622,PPSP_622,2,2951,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non
00000002952,00000000000000000000002952,IP2952,Localite3,Structure2,279,PPSP_279,19,2952,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non
00000002953,00000000000000000000002953,IP2953,Localite2,Structure12,897,PPSP_897,7,2953,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000002954,00000000000000000000002954,IP2954,Localite10,Structure9,603,PPSP_603,3,2954,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui,Oui
00000002955,00000000000000000000002955,IP2955,Localite9,Structure9,780,PPSP_780,8,2955,Oui,Non,Non,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000002956,00000000000000000000002956,IP2956,Localite10,Structure12,529,PPSP_529,22,2956,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002957,00000000000000000000002957,IP2957,Localite8,Structure11,790,PPSP_790,6,2957,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002958,00000000000000000000002958,IP2958,Localite10,Structure17,302,PPSP_302,11,2958,Oui,Oui,Non,Non,Oui,Parfois,Oui,Non,Non,Non
00000002959,00000000000000000000002959,IP2959,Localite7,Structure9,654,PPSP_654,9,2959,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non
00000002960,00000000000000000000002960,IP2960,Localite1,Structure4,740,PPSP_740,19,2960,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Oui
00000002961,00000000000000000000002961,IP2961,Localite7,Structure3,374,PPSP_374,14,2961,Oui,Oui,Oui,Non,Oui,Parfois,Oui,Non,Oui,Non
00000002962,00000000000000000000002962,IP2962,Localite4,Structure18,470,PPSP_470,23,2962,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000002963,00000000000000000000002963,IP2963,Localite1,Structure10,339,PPSP_339,10,2963,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000002964,00000000000000000000002964,IP2964,Localite4,Structure17,523,PPSP_523,6,2964,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Oui,Oui,Oui
00000002965,00000000000000000000002965,IP2965,Localite10,Structure18,534,PPSP_534,16,2965,Non,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Non
00000002966,00000000000000000000002966,IP2966,Localite9,Structure20,651,PPSP_651,11,2966,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Oui
00000002967,00000000000000000000002967,IP2967,Localite3,Structure15,856,PPSP_856,9,2967,Oui,Non,Oui,Oui,Oui,Parfois,Non,Non,Oui,Oui
00000002968,00000000000000000000002968,IP2968,Localite9,Structure16,307,PPSP_307,25,2968,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000002969,00000000000000000000002969,IP2969,Localite7,Structure11,615,PPSP_615,24,2969,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non
00000002970,00000000000000000000002970,IP2970,Localite5,Structure4,582,PPSP_582,7,2970,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002971,00000000000000000000002971,IP2971,Localite6,Structure12,778,PPSP_778,7,2971,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002972,00000000000000000000002972,IP2972,Localite5,Structure13,289,PPSP_289,10,2972,Non,Oui,Non,Non,Oui,Parfois,Oui,Oui,Oui,Oui
00000002973,00000000000000000000002973,IP2973,Localite1,Structure7,266,PPSP_266,25,2973,Oui,Non,Oui,Oui,Non,Parfois,Non,Non,Oui,Oui
00000002974,00000000000000000000002974,IP2974,Localite4,Structure1,560,PPSP_560,16,2974,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui,Oui
00000002975,00000000000000000000002975,IP2975,Localite9,Structure6,285,PPSP_285,22,2975,Oui,Oui,Non,Non,Non,Parfois,Oui,Non,Oui,Oui
00000002976,00000000000000000000002976,IP2976,Localite8,Structure16,49,PPSP_49,22,2976,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Non
00000002977,00000000000000000000002977,IP2977,Localite10,Structure2,553,PPSP_553,19,2977,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000002978,00000000000000000000002978,IP2978,Localite9,Structure12,212,PPSP_212,15,2978,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000002979,00000000000000000000002979,IP2979,Localite5,Structure4,590,PPSP_590,1,2979,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non
00000002980,00000000000000000000002980,IP2980,Localite9,Structure13,768,PPSP_768,4,2980,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non
00000002981,00000000000000000000002981,IP2981,Localite1,Structure5,100,PPSP_100,24,2981,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000002982,00000000000000000000002982,IP2982,Localite5,Structure12,214,PPSP_214,24,2982,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000002983,00000000000000000000002983,IP2983,Localite4,Structure20,245,PPSP_245,21,2983,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non
00000002984,00000000000000000000002984,IP2984,Localite4,Structure2,773,PPSP_773,16,2984,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000002985,00000000000000000000002985,IP2985,Localite3,Structure1,554,PPSP_554,5,2985,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non
00000002986,00000000000000000000002986,IP2986,Localite10,Structure14,1,PPSP_1,1,2986,Non,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui
00000002987,00000000000000000000002987,IP2987,Localite6,Structure17,572,PPSP_572,24,2987,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000002988,00000000000000000000002988,IP2988,Localite2,Structure4,594,PPSP_594,19,2988,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000002989,00000000000000000000002989,IP2989,Localite9,Structure9,113,PPSP_113,3,2989,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui
00000002990,00000000000000000000002990,IP2990,Localite9,Structure13,438,PPSP_438,5,2990,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non
00000002991,00000000000000000000002991,IP2991,Localite1,Structure4,437,PPSP_437,6,2991,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Oui
00000002992,00000000000000000000002992,IP2992,Localite1,Structure18,189,PPSP_189,18,2992,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000002993,00000000000000000000002993,IP2993,Localite5,Structure12,625,PPSP_625,21,2993,Oui,Oui,Non,Non,Non,Parfois,Oui,Oui,Oui,Oui
00000002994,00000000000000000000002994,IP2994,Localite10,Structure12,9,PPSP_9,14,2994,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui
00000002995,00000000000000000000002995,IP2995,Localite9,Structure17,672,PPSP_672,21,2995,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000002996,00000000000000000000002996,IP2996,Localite1,Structure13,708,PPSP_708,15,2996,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Oui
00000002997,00000000000000000000002997,IP2997,Localite8,Structure18,66,PPSP_66,10,2997,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non
00000002998,00000000000000000000002998,IP2998,Localite1,Structure2,905,PPSP_905,19,2998,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000002999,00000000000000000000002999,IP2999,Localite4,Structure2,552,PPSP_552,16,2999,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui
00000003000,00000000000000000000003000,IP3000,Localite10,Structure15,176,PPSP_176,4,3000,Oui,Oui,Non,Oui,Oui,Parfois,Oui,Oui,Oui,Oui
00000003001,00000000000000000000003001,IP3001,Localite1,Structure13,580,PPSP_580,9,3001,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000003002,00000000000000000000003002,IP3002,Localite9,Structure9,713,PPSP_713,9,3002,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000003003,00000000000000000000003003,IP3003,Localite8,Structure2,301,PPSP_301,22,3003,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000003004,00000000000000000000003004,IP3004,Localite7,Structure12,803,PPSP_803,9,3004,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000003005,00000000000000000000003005,IP3005,Localite3,Structure20,96,PPSP_96,23,3005,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Non
00000003006,00000000000000000000003006,IP3006,Localite10,Structure14,904,PPSP_904,14,3006,Oui,Oui,Non,Non,Non,Parfois,Oui,Non,Oui,Non
00000003007,00000000000000000000003007,IP3007,Localite6,Structure20,390,PPSP_390,20,3007,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non
00000003008,00000000000000000000003008,IP3008,Localite10,Structure11,171,PPSP_171,18,3008,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Oui
00000003009,00000000000000000000003009,IP3009,Localite5,Structure20,957,PPSP_957,23,3009,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non
00000003010,00000000000000000000003010,IP3010,Localite3,Structure9,914,PPSP_914,22,3010,Non,Oui,Non,Oui,Non,Parfois,Oui,Non,Oui,Non
00000003011,00000000000000000000003011,IP3011,Localite4,Structure9,819,PPSP_819,8,3011,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000003012,00000000000000000000003012,IP3012,Localite4,Structure15,320,PPSP_320,7,3012,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Oui,Oui
00000003013,00000000000000000000003013,IP3013,Localite1,Structure2,825,PPSP_825,25,3013,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non
00000003014,00000000000000000000003014,IP3014,Localite8,Structure20,200,PPSP_200,25,3014,Oui,Non,Non,Oui,Non,Parfois,Oui,Oui,Non,Non
00000003015,00000000000000000000003015,IP3015,Localite5,Structure14,770,PPSP_770,14,3015,Oui,Oui,Pas applicable,Oui,Non,Parfois,Oui,Non,Non,Non
00000003016,00000000000000000000003016,IP3016,Localite4,Structure16,930,PPSP_930,3,3016,Oui,Non,Non,Non,Oui,Parfois,Oui,Non,Oui,Oui
00000003017,00000000000000000000003017,IP3017,Localite3,Structure4,150,PPSP_150,24,3017,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000003018,00000000000000000000003018,IP3018,Localite8,Structure3,206,PPSP_206,15,3018,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non
00000003019,00000000000000000000003019,IP3019,Localite10,Structure8,754,PPSP_754,24,3019,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000003020,00000000000000000000003020,IP3020,Localite4,Structure2,874,PPSP_874,17,3020,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Oui,Oui
00000003021,00000000000000000000003021,IP3021,Localite10,Structure3,862,PPSP_862,11,3021,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui
00000003022,00000000000000000000003022,IP3022,Localite8,Structure10,290,PPSP_290,2,3022,Oui,Oui,Pas applicable,Oui,Non,Parfois,Oui,Non,Oui,Oui
